RawCopy,6.6-RC2-B,RawCopy 场景 2,build,RawCopy,N=1,na,normal,normal,nested_in_struct,2126,252,8.45,false,,,
RawCopy,6.6-RC3-P,RawCopy 场景 3,parse,RawCopy,N=1,na,normal,normal,nested_in_struct,2286,459,4.98,false,,,
RawCopy,6.6-RC3-B,RawCopy 场景 3,build,RawCopy,N=1,na,normal,normal,nested_in_struct,2043,249,8.19,false,,,
RawCopy,6.6-RC4-P,RawCopy 场景 4,parse,RawCopy,N=1,na,normal,normal,nested_in_struct,2786,455,6.12,false,,,
RawCopy,6.6-RC4-B,RawCopy 场景 4,build,RawCopy,N=1,na,normal,normal,nested_in_struct,2659,276,9.63,false,,,
RawCopy,6.6-RC5-P,RawCopy 场景 5,parse,RawCopy,N=1,na,normal,normal,nested_in_struct,67929,19549,3.47,false,,,
RawCopy,6.6-RC5-B,RawCopy 场景 5,build,RawCopy,N=1,na,normal,normal,nested_in_struct,52375,10091,5.19,false,,,
Rebuild,6.6-RB1-P,Rebuild 场景 1,parse,Rebuild,N=1,na,normal,normal,nested_in_struct,2510,252,9.97,false,,,
Rebuild,6.6-RB1-B,Rebuild 场景 1,build,Rebuild,N=1,na,normal,normal,nested_in_struct,2507,242,10.37,true,,,
Rebuild,6.6-RB2-P,Rebuild 场景 2,parse,Rebuild,N=1,na,normal,normal,nested_in_struct,2470,255,9.70,false,,,
Rebuild,6.6-RB2-B,Rebuild 场景 2,build,Rebuild,N=1,na,normal,normal,nested_in_struct,2510,240,10.46,true,,,
Rebuild,6.6-RB3-P,Rebuild 场景 3,parse,Rebuild,N=1,na,normal,normal,nested_in_struct,2472,253,9.76,false,,,
Rebuild,6.6-RB3-B,Rebuild 场景 3,build,Rebuild,N=1,na,normal,normal,nested_in_struct,2576,240,10.72,true,,,
Rebuild,6.6-RB4-P,Rebuild 场景 4,parse,Rebuild,N=1,na,normal,normal,nested_in_struct,2838,275,10.34,true,,,
Rebuild,6.6-RB4-B,Rebuild 场景 4,build,Rebuild,N=1,na,normal,normal,nested_in_struct,2849,285,10.01,true,,,
Rebuild,6.6-RB5-P,Rebuild 场景 5,parse,Rebuild,N=1,na,normal,normal,nested_in_struct,2794,284,9.85,false,,,
Rebuild,6.6-RB5-B,Rebuild 场景 5,build,Rebuild,N=1,na,normal,normal,nested_in_struct,2938,279,10.54,true,,,
Pass,6.6-PA1-P,Pass 场景 1,parse,Pass,N=1,na,normal,normal,nested_in_struct,2255,247,9.13,false,,,
Pass,6.6-PA1-B,Pass 场景 1,build,Pass,N=1,na,normal,normal,nested_in_struct,2101,153,13.77,true,,,
Pass,6.6-PA2-P,Pass 场景 2,parse,Pass,N=1,na,normal,normal,nested_in_struct,2268,244,9.28,false,,,
Pass,6.6-PA2-B,Pass 场景 2,build,Pass,N=1,na,normal,normal,nested_in_struct,2125,151,14.05,true,,,
Pass,6.6-PA3-P,Pass 场景 3,parse,Pass,N=1,na,normal,normal,nested_in_struct,2781,264,10.55,true,,,
Pass,6.6-PA3-B,Pass 场景 3,build,Pass,N=1,na,normal,normal,nested_in_struct,2472,184,13.42,true,,,
Pass,6.6-PA4-P,Pass 场景 4,parse,Pass,N=1,na,normal,normal,nested_in_struct,1784,214,8.34,false,,,
Pass,6.6-PA4-B,Pass 场景 4,build,Pass,N=1,na,normal,normal,nested_in_struct,1662,101,16.43,true,,,
Pass,6.6-PA5-P,Pass 场景 5,parse,Pass,N=1,na,normal,normal,nested_in_struct,2908,295,9.85,false,,,
Pass,6.6-PA5-B,Pass 场景 5,build,Pass,N=1,na,normal,normal,nested_in_struct,2668,199,13.40,true,,,
